Total_Vehiculos,Tiempo_Medio_s,Ocupacion_Espacial_%,Hora_Inicio,Hora_Fin,Dia_Semana,Direccion,Semaforo_ID
4,1.25,5.29,13:04:54,13:05:27,1,2,3
9,2.03,10.01,13:05:32,13:06:05,1,1,4
3,12.92,6.78,13:06:10,13:06:43,1,3,1
1,0.0,3.04,13:06:48,13:07:21,1,4,2
4,3.86,6.96,13:07:26,13:07:59,1,2,3
3,8.29,3.56,13:08:04,13:08:37,1,1,4
12,2.12,23.6,13:08:42,13:09:15,1,3,1
4,2.0,10.53,13:09:20,13:09:53,1,4,2
5,1.92,6.82,13:09:58,13:10:31,1,2,3
3,3.67,2.31,13:10:36,13:11:09,1,1,4
13,2.22,26.25,13:11:14,13:11:47,1,3,1
3,2.58,8.07,13:11:52,13:12:25,1,4,2
5,1.44,7.48,13:12:30,13:13:03,1,2,3
7,3.51,10.24,13:13:08,13:13:41,1,1,4
11,2.43,23.54,13:13:46,13:14:19,1,3,1
4,2.22,9.72,13:14:24,13:14:57,1,4,2
4,3.58,5.82,13:15:02,13:15:35,1,2,3
2,2.08,2.38,13:15:40,13:16:13,1,1,4
6,2.35,7.77,13:16:18,13:16:51,1,3,1
7,1.83,12.31,13:16:56,13:17:29,1,4,2
6,2.48,6.04,13:17:34,13:18:07,1,2,3
1,0.0,2.36,13:18:12,13:18:45,1,1,4
9,2.59,15.18,13:18:50,13:19:23,1,3,1
6,1.62,10.87,13:19:28,13:20:01,1,4,2
4,2.53,6.59,13:20:06,13:20:39,1,2,3
5,2.25,5.5,13:20:44,13:21:17,1,1,4
6,2.15,15.13,13:21:22,13:21:55,1,3,1
3,2.25,9.03,13:22:00,13:22:33,1,4,2
5,6.94,4.83,13:22:38,13:23:11,1,2,3
4,0.72,4.18,13:23:16,13:23:49,1,1,4
7,2.17,12.14,13:23:54,13:24:27,1,3,1
13,1.33,24.33,13:24:32,13:25:05,1,4,2
5,5.71,6.31,13:25:10,13:25:43,1,2,3
3,2.88,4.48,13:25:48,13:26:21,1,1,4
9,3.38,15.91,13:26:26,13:26:59,1,3,1
6,1.82,12.98,13:27:04,13:27:37,1,4,2
4,1.94,5.74,13:27:42,13:28:15,1,2,3
3,2.5,3.3,13:28:20,13:28:53,1,1,4
6,2.38,14.16,13:28:58,13:29:31,1,3,1
11,1.85,25.66,13:29:36,13:30:09,1,4,2
2,5.17,3.56,13:30:14,13:30:47,1,2,3
2,4.5,2.78,13:30:52,13:31:25,1,1,4
8,3.32,22.52,13:31:30,13:32:03,1,3,1
13,1.33,26.45,13:32:08,13:32:41,1,4,2
4,2.56,5.91,13:32:46,13:33:19,1,2,3
4,2.78,7.35,13:33:24,13:33:57,1,1,4
8,3.07,15.62,13:34:02,13:34:35,1,3,1
4,3.86,8.98,13:34:40,13:35:13,1,4,2
4,7.08,7.7,13:35:18,13:35:51,1,2,3
3,2.17,6.23,13:35:56,13:36:29,1,1,4
1,0.0,2.93,13:36:34,13:37:07,1,3,1
1,0.0,8.04,13:37:12,13:37:45,1,4,2
2,0.25,3.92,13:37:50,13:38:23,1,2,3
4,1.92,5.95,13:38:28,13:39:01,1,1,4
2,18.33,7.61,13:39:06,13:39:39,1,3,1
5,2.0,10.92,13:39:44,13:40:17,1,4,2
3,4.0,5.05,13:40:22,13:40:55,1,2,3
5,3.96,4.94,13:41:00,13:41:33,1,1,4
6,2.57,13.2,13:41:38,13:42:11,1,3,1
5,4.08,10.99,13:42:16,13:42:49,1,4,2
8,1.31,8.57,13:42:54,13:43:27,1,2,3
7,2.57,8.06,13:43:32,13:44:05,1,1,4
7,3.0,13.38,13:44:10,13:44:43,1,3,1
7,1.12,16.9,13:44:48,13:45:21,1,4,2
4,7.58,11.78,13:45:26,13:45:59,1,2,3
6,2.13,6.98,13:46:04,13:46:37,1,1,4
8,2.79,10.71,13:46:42,13:47:15,1,3,1
6,2.55,14.26,13:47:20,13:47:53,1,4,2
10,3.35,11.39,13:47:58,13:48:31,1,2,3
3,2.25,5.8,13:48:36,13:49:09,1,1,4
8,2.76,16.74,13:49:14,13:49:47,1,3,1
5,1.25,13.73,13:49:52,13:50:25,1,4,2
4,3.0,6.75,13:50:30,13:51:03,1,2,3
2,2.92,1.79,13:51:08,13:51:41,1,1,4
8,3.46,14.69,13:51:46,13:52:19,1,3,1
11,1.88,20.03,13:52:24,13:52:57,1,4,2
6,1.25,10.9,13:53:02,13:53:35,1,2,3
6,3.97,6.7,13:53:40,13:54:13,1,1,4
7,4.49,12.7,13:54:18,13:54:51,1,3,1
9,1.47,23.95,13:54:56,13:55:29,1,4,2
5,5.69,16.68,13:55:34,13:56:07,1,2,3
9,0.97,12.43,13:56:12,13:56:45,1,1,4
8,3.68,18.25,13:56:50,13:57:23,1,3,1
10,1.66,21.52,13:57:28,13:58:01,1,4,2
0,0.0,0.45,13:58:06,13:58:39,1,2,3
4,3.17,5.56,13:58:44,13:59:17,1,1,4
6,2.88,10.63,13:59:22,13:59:55,1,3,1
7,1.86,13.38,14:00:00,14:00:33,1,4,2
3,3.79,5.54,14:00:38,14:01:11,1,2,3
9,3.35,18.68,14:01:16,14:01:49,1,1,4
6,2.8,15.63,14:01:54,14:02:27,1,3,1
6,2.03,11.12,14:02:32,14:03:05,1,4,2
1,0.0,3.82,14:03:10,14:03:43,1,2,3
5,2.17,6.61,14:03:48,14:04:21,1,1,4
6,2.23,13.68,14:04:26,14:04:59,1,3,1
8,1.81,17.08,14:05:04,14:05:37,1,4,2
4,1.36,4.87,14:05:42,14:06:15,1,2,3
7,3.46,14.45,14:06:20,14:06:53,1,1,4
5,2.56,7.77,14:06:58,14:07:31,1,3,1
12,1.75,20.69,14:07:36,14:08:09,1,4,2
9,1.6,11.42,14:08:14,14:08:47,1,2,3
3,9.83,4.67,14:08:52,14:09:25,1,1,4
11,2.32,18.17,14:09:30,14:10:03,1,3,1
4,2.06,11.79,14:10:08,14:10:41,1,4,2
5,2.15,6.78,14:10:46,14:11:19,1,2,3
3,2.17,4.18,14:11:24,14:11:57,1,1,4
5,2.42,15.98,14:12:02,14:12:35,1,3,1
2,16.5,4.31,14:12:40,14:13:13,1,4,2
8,2.07,12.04,14:13:18,14:13:51,1,2,3
4,7.44,4.5,14:13:56,14:14:29,1,1,4
14,2.01,25.19,14:14:34,14:15:07,1,3,1
0,0.0,1.26,14:15:12,14:15:45,1,4,2
4,2.22,5.57,14:15:50,14:16:23,1,2,3
6,2.35,6.41,14:16:28,14:17:01,1,1,4
9,2.55,16.81,14:17:06,14:17:39,1,3,1
0,0.0,3.49,14:17:44,14:18:17,1,4,2
3,6.67,3.65,14:18:22,14:18:55,1,2,3
3,2.62,2.65,14:19:00,14:19:33,1,1,4
12,2.26,20.45,14:19:38,14:20:11,1,3,1
6,2.85,23.44,14:20:16,14:20:49,1,4,2
10,3.25,9.94,14:20:54,14:21:27,1,2,3
7,3.96,7.2,14:21:32,14:22:05,1,1,4
3,10.62,7.43,14:22:10,14:22:43,1,3,1
8,1.87,37.75,14:22:48,14:23:21,1,4,2
4,3.67,6.86,14:23:26,14:23:59,1,2,3
5,5.0,3.29,14:24:04,14:24:37,1,1,4
11,1.85,20.51,14:24:42,14:25:15,1,3,1
8,1.49,16.27,14:25:20,14:25:53,1,4,2
3,2.62,6.33,14:25:58,14:26:31,1,2,3
3,7.71,2.51,14:26:36,14:27:09,1,1,4
6,4.58,10.18,14:27:14,14:27:47,1,3,1
11,2.09,21.81,14:27:52,14:28:25,1,4,2
3,1.5,4.74,14:28:30,14:29:03,1,2,3
3,9.79,2.61,14:29:08,14:29:41,1,1,4
9,2.55,18.41,14:29:46,14:30:19,1,3,1
14,1.68,35.93,14:30:24,14:30:57,1,4,2
4,2.28,4.97,14:31:02,14:31:35,1,2,3
3,2.58,3.1,14:31:40,14:32:13,1,1,4
8,2.56,22.0,14:32:18,14:32:51,1,3,1
10,2.02,19.33,14:32:56,14:33:29,1,4,2
3,6.75,3.77,14:33:34,14:34:07,1,2,3
3,2.75,2.64,14:34:12,14:34:45,1,1,4
14,1.8,17.03,14:34:50,14:35:23,1,3,1
12,1.48,23.0,14:35:28,14:36:01,1,4,2
5,3.12,6.56,14:36:06,14:36:39,1,2,3
0,0.0,0.16,14:36:44,14:37:17,1,1,4
6,3.12,24.35,14:37:22,14:37:55,1,3,1
7,1.4,15.14,14:38:00,14:38:33,1,4,2
2,7.08,9.39,14:38:38,14:39:11,1,2,3
3,4.5,2.93,14:39:16,14:39:49,1,1,4
10,2.08,21.53,14:39:54,14:40:27,1,3,1
9,2.2,24.37,14:40:32,14:41:05,1,4,2
3,4.71,4.56,14:41:10,14:41:43,1,2,3
8,1.83,17.06,14:41:48,14:42:21,1,1,4
4,3.63,10.97,14:42:26,14:42:59,2,3,1
12,1.69,19.71,14:43:04,14:43:37,1,4,2
3,10.33,3.9,14:43:42,14:44:15,1,2,3
4,2.14,6.89,14:44:20,14:44:53,1,1,4
3,2.62,8.71,14:44:58,14:45:31,2,3,1
6,2.08,17.55,14:45:36,14:46:09,1,4,2
4,2.75,5.54,14:46:14,14:46:47,1,2,3
2,4.67,2.5,14:46:52,14:47:25,1,1,4
8,2.51,20.0,14:47:30,14:48:03,2,3,1
1,0.0,7.47,14:48:08,14:48:41,1,4,2
5,1.83,8.1,14:48:46,14:49:19,1,2,3
7,4.19,7.04,14:49:24,14:49:57,1,1,4
4,3.4,10.1,14:50:02,14:50:35,2,3,1
5,3.67,12.94,14:50:40,14:51:13,1,4,2
2,3.42,4.92,14:51:18,14:51:51,1,2,3
3,14.54,1.63,14:51:56,14:52:29,1,1,4
4,2.33,9.81,14:52:34,14:53:07,2,3,1
7,2.33,19.63,14:53:12,14:53:45,1,4,2
3,2.38,4.48,14:53:50,14:54:23,1,2,3
6,2.65,7.14,14:54:28,14:55:01,1,1,4
3,3.19,8.04,14:55:06,14:55:39,2,3,1
3,2.42,6.49,14:55:44,14:56:17,1,4,2
5,1.94,6.64,14:56:22,14:56:55,1,2,3
7,4.39,7.76,14:57:00,14:57:33,1,1,4
4,3.23,10.48,14:57:38,14:58:11,2,3,1
1,0.0,4.31,14:58:16,14:58:49,1,4,2
4,1.42,3.84,14:58:54,14:59:27,1,2,3
3,7.04,2.33,14:59:32,15:00:05,1,1,4
5,4.47,13.41,15:00:10,15:00:43,2,3,1
10,2.63,17.3,15:00:48,15:01:21,1,4,2
1,0.0,4.05,15:01:26,15:01:59,1,2,3
5,2.48,7.41,15:02:04,15:02:37,1,1,4
3,3.78,8.07,15:02:42,15:03:15,2,3,1
5,1.56,8.42,15:03:20,15:03:53,1,4,2
5,1.67,7.04,15:03:58,15:04:31,1,2,3
5,3.42,4.84,15:04:36,15:05:09,1,1,4
8,2.9,18.2,15:05:14,15:05:47,2,3,1
10,2.0,23.67,15:05:52,15:06:25,1,4,2
2,3.83,2.84,15:06:30,15:07:03,1,2,3
3,6.0,2.19,15:07:08,15:07:41,1,1,4
4,1.71,10.97,15:07:46,15:08:19,2,3,1
12,1.44,27.26,15:08:24,15:08:57,1,4,2
6,1.22,7.66,15:09:02,15:09:35,1,2,3
2,3.17,1.85,15:09:40,15:10:13,1,1,4
4,2.37,10.75,15:10:18,15:10:51,2,3,1
10,2.48,21.08,15:10:56,15:11:29,1,4,2
5,5.77,4.77,15:11:34,15:12:07,1,2,3
6,1.75,4.04,15:12:12,15:12:45,1,1,4
6,2.33,14.19,15:12:50,15:13:23,2,3,1
10,1.19,22.23,15:13:28,15:14:01,1,4,2
6,1.68,7.24,15:14:06,15:14:39,1,2,3
7,2.26,6.78,15:14:44,15:15:17,1,1,4
5,4.17,13.47,15:15:22,15:15:55,2,3,1
8,1.38,14.26,15:16:00,15:16:33,1,4,2
3,2.33,4.57,15:16:38,15:17:11,1,2,3
9,1.49,12.21,15:17:16,15:17:49,1,1,4
3,2.29,7.04,15:17:54,15:18:27,2,3,1
8,2.6,17.04,15:18:32,15:19:05,1,4,2
6,3.17,9.28,15:19:10,15:19:43,1,2,3
8,2.61,9.56,15:19:48,15:20:21,1,1,4
9,1.26,22.61,15:20:26,15:20:59,2,3,1
2,2.75,9.41,15:21:04,15:21:37,1,4,2
3,2.29,3.66,15:21:42,15:22:15,1,2,3
3,15.0,3.55,15:22:20,15:22:53,1,1,4
3,2.23,7.51,15:22:58,15:23:31,2,3,1
7,3.51,14.25,15:23:36,15:24:09,1,4,2
6,1.78,7.97,15:24:14,15:24:47,1,2,3
5,3.83,7.69,15:24:52,15:25:25,1,1,4
9,1.76,25.51,15:25:30,15:26:03,2,3,1
2,22.75,6.78,15:26:08,15:26:41,1,4,2
3,2.29,6.39,15:26:46,15:27:19,1,2,3
5,4.88,5.68,15:27:24,15:27:57,1,1,4
5,3.08,13.33,15:28:02,15:28:35,2,3,1
5,1.71,21.74,15:28:40,15:29:13,1,4,2
3,1.33,5.72,15:29:18,15:29:51,1,2,3
9,3.85,14.38,15:29:56,15:30:29,1,1,4
6,3.69,14.59,15:30:34,15:31:07,2,3,1
7,2.01,12.91,15:31:12,15:31:45,1,4,2
7,1.86,9.01,15:31:50,15:32:23,1,2,3
1,0.0,0.52,15:32:28,15:33:01,1,1,4
8,3.55,20.8,15:33:06,15:33:39,2,3,1
6,1.37,8.99,15:33:44,15:34:17,1,4,2
5,2.33,5.01,15:34:22,15:34:55,1,2,3
4,4.42,3.13,15:35:00,15:35:33,1,1,4
4,2.14,11.72,15:35:38,15:36:11,2,3,1
6,1.63,12.21,15:36:16,15:36:49,1,4,2
1,0.0,2.69,15:36:54,15:37:27,1,2,3
3,4.0,2.5,15:37:32,15:38:05,1,1,4
5,3.35,12.25,15:38:10,15:38:43,2,3,1
1,0.0,2.63,15:38:48,15:39:21,1,4,2
4,4.06,3.4,15:39:26,15:39:59,1,2,3
1,0.0,0.69,15:40:04,15:40:37,1,1,4
5,2.12,13.21,15:40:42,15:41:15,2,3,1
7,1.79,14.54,15:41:20,15:41:53,1,4,2
2,9.08,2.52,15:41:58,15:42:31,1,2,3
2,3.25,1.08,15:42:36,15:43:09,1,1,4
6,3.16,14.27,15:43:14,15:43:47,2,3,1
12,1.73,28.93,15:43:52,15:44:25,1,4,2
2,3.75,3.6,15:44:30,15:45:03,1,2,3
3,2.83,4.69,15:45:08,15:45:41,1,1,4
2,3.82,5.19,15:45:46,15:46:19,2,3,1
9,1.74,16.29,15:46:24,15:46:57,1,4,2
2,2.75,3.55,15:47:02,15:47:35,1,2,3
1,0.0,0.65,15:47:40,15:48:13,1,1,4
4,3.65,11.22,15:48:18,15:48:51,2,3,1
12,1.61,20.93,15:48:56,15:49:29,1,4,2
3,1.5,4.03,15:49:34,15:50:07,1,2,3
8,3.9,9.1,15:50:12,15:50:45,1,1,4
5,3.3,12.31,15:50:50,15:51:23,2,3,1
10,1.18,12.82,15:51:28,15:52:01,1,4,2
7,3.89,5.75,15:52:06,15:52:39,1,2,3
2,1.58,3.5,15:52:44,15:53:17,1,1,4
9,2.33,24.71,15:53:22,15:53:55,2,3,1
11,2.63,26.5,15:54:00,15:54:33,1,4,2
5,2.08,4.33,15:54:38,15:55:11,1,2,3
2,3.17,1.55,15:55:16,15:55:49,1,1,4
3,3.53,8.55,15:55:54,15:56:27,1,3,1
2,5.1,5.36,15:56:32,15:57:05,1,4,2
4,5.39,9.11,15:57:10,15:57:43,1,2,3
2,3.95,5.32,15:57:48,15:58:21,1,1,4
2,4.11,6.03,15:58:26,15:58:59,1,3,1
4,4.1,11.13,15:59:04,15:59:37,1,4,2
4,4.04,10.34,15:59:42,16:00:15,1,2,3
